ID,price_predicted
5252,80521.54651775109
12879,188828.35744327173
15942,145060.48253719392
7054,131035.823272763
14120,191516.18957345388
13607,214262.78607266236
9647,220639.31330832132
12134,180440.37940382902
16231,145160.36012694522
1685,135177.3538836002
1736,144371.14675583848
16555,145979.03034683413
2896,115540.92029104986
9734,181030.1527289738
13575,130112.06341847875
14595,211288.41695661773
1213,210329.21150667535
8841,107353.91124178711
473,243568.78919353115
14853,213858.3023347609
14916,146092.0457897176
8975,117063.91623097724
4407,132219.88244906187
2076,75587.84571861601
170,146753.41707946456
5262,186770.8481639271
12776,131961.85637293273
4881,213033.71480741483
487,182455.9403145002
5705,209527.7581310726
7432,116053.4784602875
7357,222410.97283472915
14796,226965.13271503578
2461,381670.5283351812
5605,197543.806169343
11798,211504.6854303439
1758,127258.43284969224
16659,251122.55584595725
5152,79267.36538877495
1768,127258.43284969224
8744,214005.49441511516
11357,193552.67374556395
4412,242051.97870807585
9969,223397.49985173598
7822,68403.07040845664
208,202921.47053325735
5195,214282.193461058
8263,202414.30113479876
15622,168438.85115946422
172,180681.1565877045
7130,148233.57799435515
3087,161643.1405492588
4089,240915.53163316989
11477,130683.07129839696
1630,201089.4881925717
8752,147874.44590359577
8963,189512.07313043353
4820,147739.95636128873
6396,213025.79680076614
10847,152450.3080340658
5485,220024.3389318676
7307,146134.11087158287
244,225269.20720931928
9455,404627.87755383976
8165,233892.514905343
5002,235610.54704911093
7748,218126.67975782577
10262,207866.575546864
12747,146560.89025821432
4611,200582.65329978577
5424,220151.73950457518
8875,167034.5262491726
12669,188983.32483719915
9330,230084.5687639298
8696,248044.80395670037
9187,232043.91089952036
12116,342089.75334948726
16357,119563.59001322421
5454,162427.0441586522
1420,228138.26397718277
2024,305067.4481057423
789,209843.4235255572
5240,216935.26188570872
2515,113104.03564581122
13030,197027.46902744297
14686,224361.5220732928
13272,288543.55857727287
4803,233094.45682537707
15110,175208.39465289202
10462,146541.69514097407
9405,129185.2680638311
511,168057.47604747693
343,207710.72970108644
3711,170027.97762690648
6533,215013.162054951
286,299153.5260522181
7639,106861.39960870508
16722,200342.66628047626
9157,307388.10771779047
5820,158726.5881092349
11604,211309.25730187455
4821,258762.3819438788
1804,110452.69577480886
5296,134299.0424014876
4723,357861.8213072355
11732,151718.17677930088
5361,336787.0167809953
4780,208604.53482187926
12504,169703.65079140925
725,160383.29154525965
15664,365271.2208826278
14275,140767.6350947572
13329,191088.03631360125
5502,205795.83162437272
4220,307208.8198352172
11538,209273.63581833287
15975,271596.2984880421
9286,151758.569558297
11260,180193.68117004968
11307,177023.57008217555
13543,382574.9024682553
615,174198.3122583046
2321,236051.86073740854
12046,184367.7314355001
12694,215729.82263142598
783,156034.27536080635
13454,183064.74928264343
12190,248944.3140788452
10291,190437.90423592128
891,269200.19930455403
3818,252666.50365474017
8317,170403.655342157
4922,176799.42408383318
1257,231602.89115904405
9348,216792.5807777038
4176,200699.06446053417
12749,183418.07703041218
8994,198947.80420216252
3047,186077.3621107243
9519,209472.35025202445
14081,265720.784142885
8334,256549.8745890534
6343,172983.63837792873
15748,396215.30049413705
153,242758.64284474065
14149,191669.55848518608
269,190664.87382216155
5452,139380.81066150754
721,165765.6389886821
5079,351719.6235914059
2831,114845.67166418921
10131,268993.88445322943
9996,317129.8810852109
11733,350354.9594880363
3726,279087.74985821446
10929,209671.09471972968
16182,298658.02676766575
4976,178835.81931853472
9897,230634.13312069065
14074,197693.89438802112
14232,166010.26687502183
8532,229997.2541817536
3133,165870.03998548552
8596,202204.4450297742
8860,322570.36540256185
8377,264829.49974517425
6367,326309.19134417997
6917,243146.51394293143
4216,178839.3173319113
5806,171218.3705033261
6632,202672.30094689986
2650,163170.5803771229
5396,203352.76936839957
4044,150433.14843601783
1345,203192.36732999643
856,169564.01495010423
12791,256925.67890309053
1919,157814.2928618471
15554,187746.23155065134
15834,231812.82523222402
1355,163366.50188200173
15451,175194.77141332356
12401,198668.04711530323
10290,171598.0955479224
9462,124165.96206266049
3420,134123.61335405664
8949,286672.8613908313
15567,231138.1781045985
16389,160924.6967664445
8990,170402.608983092
16089,265341.95475773985
2428,91084.02900681103
16741,174605.09161105767
13193,230705.3468826151
12588,489966.2100796401
5067,166244.67328258068
2292,173988.53871031583
2147,174082.49128685542
10419,242431.00510576405
11492,213924.54486342962
3006,212391.92503636712
8761,201154.60477746621
15371,331122.6053803833
16367,179761.2827646239
10878,278033.7292966581
8041,140373.59388588197
13428,451289.27299765986
14669,183746.1391077736
1006,180386.80467410944
3764,412844.26422278973
7675,206833.31419713184
8629,155686.17333896444
6096,178968.9244984217
5157,192293.47059987645
7391,159026.41898171726
7425,104561.76857939728
6882,390807.50788916455
10752,375729.0389928067
7472,206056.9871545997
5317,205488.07140496455
16154,200628.16798088935
3464,200063.29805623935
4197,234760.66822608485
12705,202069.39217086547
16426,209486.24159309748
1481,68878.41061597386
9946,235825.45609411932
5341,250320.10190087606
9923,322444.6393197927
7953,293134.6943402075
11066,264938.0467066626
5037,173076.95823667955
4937,309959.3587464103
4964,162631.90037253316
16500,260797.20582786066
4625,155219.20232619552
2363,399500.8916153656
8148,181833.24470799306
3804,178485.83814521017
4584,169471.60175400603
2691,173951.68945304275
2983,204854.71991672623
13563,352342.1498787936
2789,260834.02409074482
7214,260244.42164744533
8659,236688.346736021
5107,334035.3626976054
3843,225312.41564014464
14610,404655.9693174794
15505,173748.31305708215
14963,201770.1174485505
1672,177415.76961294352
3209,196286.1779709168
973,170235.59036164216
12529,184997.72583577537
5450,260622.07534398494
3249,166094.80078659026
5898,232410.2597204125
1024,179645.1629929915
15804,185739.34309033767
14303,194029.7284970169
10707,183020.13156693708
1138,405141.184558783
14088,444634.4900613615
9154,199909.5242902001
8190,199305.63702055387
398,271941.27772413095
13302,231934.91306801964
16230,221148.18713868692
923,214417.75929347955
9602,311499.81733447156
8120,172877.72910884666
11726,169593.56077979918
12420,175166.74419894602
8604,203111.72684916956
4854,273306.11256807146
12099,320405.5670814645
3882,395665.3019284686
6995,316735.9958847421
10172,217176.6598261096
11672,288760.2134923526
12897,286335.97533334134
16097,182143.76890901127
6779,272281.6787945958
11199,193428.78056007353
10816,446708.6690130034
143,407417.3317360412
3286,155795.47177506727
1935,377868.2403594351
2860,178600.97055607932
11407,193236.59902578205
12278,173899.03169233914
3842,164476.11017105522
2692,337532.24840193114
7699,191491.96361051116
6825,295828.35376302816
7268,340907.1678001157
1477,382262.2815538685
9436,186041.75487927173
3179,228743.25013611853
1350,438475.57853753085
10643,204388.09697616514
5793,253888.97051233574
11494,403885.1973699249
4206,186247.63077158836
12419,242985.58369951602
8530,268169.6327593259
5985,122484.4740253132
5648,216205.5894235213
3014,245277.88710635915
2184,194623.04844548632
9189,255733.31375559416
14884,204599.1474815901
10333,236619.02511519523
15896,143308.3384719369
13269,153042.21743961616
8603,241322.76867803623
15087,188844.3677392655
4344,201586.28330806273
10908,240953.7420690851
6190,179877.33809912959
11742,202470.7568230938
14667,208914.49713734482
458,175047.89950376132
12320,235103.5166246746
278,221734.13846924476
2912,229775.68246236033
6698,220839.57046087418
4510,132267.05165804925
4183,181528.53211420722
7948,214463.29244681422
10808,191910.22735439602
12432,185669.62236371383
5356,171067.08924777477
8984,484468.1484324301
12041,131601.45791316443
7644,266291.0978202705
7071,204179.08673567607
6763,199724.72830302158
1338,159049.04376702878
5351,139461.9246635567
6524,198824.12923389918
12516,149344.1166428326
3954,178436.35399067122
11955,183043.9976285631
1211,215499.86157248367
15668,199066.7694375965
9108,189364.27362423256
8290,209006.57313367596
4304,400634.9296984979
1930,199579.75263007096
12530,174341.6688519796
11295,302782.2237489264
3002,150562.6260192473
15483,151555.40726045595
11525,208508.2133305805
4885,155184.97958352027
8325,172614.14448912934
9165,187270.2359420386
5457,156701.21090288443
10234,330059.5417657111
6251,172393.54281071338
701,264191.33620210824
7930,176275.9533952513
12172,73790.63449098665
5805,180196.82513105535
7411,266632.53591230506
7890,164260.84824014892
10440,161461.79713149322
5381,174318.30608736188
3800,386558.42887797387
10511,251655.86933384533
9324,251159.61777186944
3313,206343.60835203427
8459,198221.7710332007
9957,136994.29922531563
4380,224407.27732033943
13407,474771.82411317824
13258,157598.6853580882
15993,242329.63966705394
12525,181186.0782868631
4062,228185.44881833319
12065,277577.0544924539
8227,177558.01486136127
3319,233061.9219078865
3523,302616.0226951976
14930,176243.57611759656
2940,314357.5039757527
6935,389434.92810318887
16116,369823.3732445964
13370,236241.54726289248
6103,233415.719407898
7446,176194.6714024117
1859,178655.47586800912
4079,198634.54065503646
3228,165939.82408523935
15957,380303.8216224336
4096,224930.38980546518
5980,231653.2315691388
2008,189212.30971953456
6754,180796.37583947313
4129,157033.08490179537
7096,285233.4003249198
14297,248643.55392826232
3967,231656.10121015657
16485,125566.23843994027
13075,370611.8628189169
14289,195300.04612282582
10988,162177.66722580933
3230,154283.00831874623
13250,173490.12729747844
7739,338872.5054128868
7213,165543.16495311336
6639,203234.37318022072
3164,274973.18127964984
15207,171423.6336626045
5113,176923.91720248546
3929,135876.99478828203
14493,256295.36085966136
2033,203647.73222537563
14313,160364.8184210325
1028,285411.06707858
7187,106713.7804014505
9869,326697.5814145911
12644,208271.72762389758
9196,267820.6613815812
12326,205748.02827848878
4936,211329.27724416318
13314,175136.00019509188
9857,330691.37337572273
519,175234.74606803592
8410,168536.13368748638
1720,171174.13004918618
10341,223589.26695070908
14415,199448.696133674
10613,264692.4699452588
8027,209135.1655764159
1370,149237.9974648921
12708,157823.19415343343
2250,215922.09402944933
14758,147751.42842115936
8525,353656.99638767325
1538,285297.60680877767
1152,239552.53920516468
3331,320053.7998211277
15203,178175.01275673293
4247,175758.3971343337
1976,417119.6756894373
10078,238970.25547065545
1938,212014.01753163655
7819,195258.2220998094
15634,199712.65786497702
9313,158845.9810456578
13442,252322.70096117436
9967,183869.64016120267
7893,220622.44553082148
2861,204085.9690054102
11031,304994.1373194666
15073,142190.6785390174
13837,171798.719102203
2524,261691.05335499262
8617,204385.48391431425
13513,193431.10343254224
3081,291078.28281333414
10675,378896.1981415693
1907,85249.29026306754
16577,234612.2514604611
5231,293548.39656761003
8363,244427.4208203284
16330,234184.86993093416
11528,185707.89908070676
14799,271221.00130133587
1611,243989.16147095998
9234,189589.08282863573
11567,449961.44545159145
3070,229789.53038779422
14335,329813.1012777288
137,148155.80053557895
7182,179093.13342940275
5194,104529.31483253276
97,345375.10964389436
5118,393454.68096821214
13920,324386.0107493838
9952,201069.2160049499
15337,217375.6909677064
4048,430134.1509176415
171,152129.62219159203
5573,300268.29345962347
4481,215017.13075229365
2631,159121.8348061396
4984,233014.87019250824
16466,170812.7710770339
16716,132530.56194667195
15325,185348.78624431576
10115,175636.33993988083
5476,110075.36574478605
11757,187553.30999509813
15546,182737.52850882694
9018,327943.56124272046
2075,166879.9874919604
11170,320449.39234441146
15733,206940.74332239217
10734,381214.47628546716
14071,168772.4949885619
7373,245389.16236486103
14736,190998.06404326405
3458,146161.67279827222
6183,169999.35438780047
7825,209995.05842630315
16775,212253.38127384963
5717,180025.02114454523
8189,505267.65603874775
4423,211451.8700424697
3994,139335.35678762165
10342,190659.62824891272
10051,178030.4603957893
12593,485651.8484141143
6933,407668.37869026564
1761,152249.69056167878
7157,336462.22916399955
15169,150149.04714666549
6792,363803.46584497136
13830,177570.94474077233
3051,264820.86949770007
4603,185980.85775595868
5729,165390.37143716365
13473,324696.7635985844
15104,150225.32639981408
6599,376228.5076210078
2216,255548.74672231384
8721,292597.21387364756
3645,179588.0800486687
8664,221175.5752728987
11001,206143.22814513207
753,164128.9292373841
8129,225068.95719458346
15235,164635.52631914828
3359,200822.3581508493
10424,211290.0624065031
9252,191092.61072118065
3008,245859.40585772216
5849,188520.1208681019
8494,170624.38871573962
6764,327697.0620051389
12445,291946.23254993965
11716,175507.5169672478
5669,196477.3551563148
11065,191946.494449452
8910,229845.07694120402
11913,157940.8915492493
6221,203338.4226323051
10839,183981.45140236325
6866,181852.26709325603
3024,161980.76781743922
15904,204097.8339954821
15858,360743.4696855068
9911,248258.73411929182
16579,216996.38733951643
4394,252885.89184818312
1468,396403.01592994406
12965,150699.45088239107
13040,128577.11086677939
12864,242031.40021600705
15712,190274.07667125433
14049,191373.5573065842
12019,173393.50769379744
8948,169766.09965586793
6943,152110.36587872624
12564,381660.71150650777
7255,228394.03373165897
7962,158005.99950162118
709,132349.32913872867
13890,179942.20298506747
8726,331149.8387581672
10373,144982.1588007432
6413,188830.31074346392
9761,112925.45928419929
15864,154792.30764405077
3384,237951.42991939216
320,229561.78719715175
8006,166757.65401639693
14395,179702.8824571941
8551,151895.6753041926
9025,272994.9495795584
2211,189406.05064900982
10532,289930.01391211385
14338,143287.3684803296
831,174067.32210476647
3382,179107.074419927
9209,268641.2211791057
6937,441018.6503501559
6178,176481.69396215898
10668,130460.14524935065
1413,261430.73262326993
6884,369781.9153846595
8266,199466.2262154744
3740,265628.64012196474
4229,181843.0241149021
1753,439052.2917966685
860,235117.12219318096
14219,159704.6504826797
12113,206419.90355785133
11309,139262.3989676423
9930,207912.20504412486
10570,201412.8033432471
2839,158569.1814882335
5325,241270.4273138954
13733,156088.01926455673
7818,306113.7330290681
12505,221611.8897303379
9489,192689.60613065973
10106,185509.26308772224
7864,207400.02123308976
5134,326864.4295517213
11859,147339.44941095728
7440,308521.9080508854
1525,318113.4825582867
8,315483.955873937
8995,234599.97718923684
8594,184679.76553526244
15770,231323.4862848301
15859,334248.0966866296
11410,484592.3232091754
16397,159872.82916834342
3572,147411.01925683237
969,193883.87290273205
6977,372973.3264612925
1233,168873.73106066068
90,408747.1467052057
16650,184893.94927510113
12514,233670.49014465403
4367,170668.684389073
3199,211739.0772073785
5600,193616.86538814384
12775,173116.84656961146
14240,195381.02580321097
7933,180626.20547285312
6320,256549.02162520596
16369,234787.86710032006
16354,388853.185337646
3970,295962.4530422871
3932,155567.5991157987
14875,343281.0511976747
7622,324825.504879093
7252,128712.87360026958
9751,175181.69631051167
2378,184655.77275313824
6816,269673.8709379755
15358,186899.56395741616
10448,372130.7141041094
7840,288447.24454383773
8880,242556.14217872915
12551,364773.05791739834
15470,192052.91110843283
16207,239168.73547294553
12123,141992.57301055087
7481,198279.2076219666
16171,338331.3917686631
7461,334703.5521307406
13094,180512.64979678244
4462,189833.55053505438
16606,231385.85839253396
5427,262917.7572406917
7725,171642.2869780423
5409,176335.75688758853
11321,213451.795000683
9932,154787.08639159755
10357,207855.8822838753
3336,238445.09563948557
13,177636.65517248187
4809,232273.19429636782
15172,343359.5176170751
6989,183684.4009106416
4707,202821.35165901232
6495,98923.71467224456
3873,200113.2082254651
8917,326273.2344873371
4244,167377.7205493142
3747,245399.9605740303
11086,186417.15456977635
10080,217842.51195182948
15057,291943.7724952166
1331,202679.92818869476
8891,146462.6287996851
13411,221066.02938637533
16730,234519.4884257717
2267,191410.61290058336
3022,178732.8714776895
11857,187427.70571550532
16512,157747.99341054817
2053,206538.92554013693
13707,124313.80448927703
12143,173462.61760298937
14080,163663.09910275403
7936,85286.67243257923
10101,179117.57228576828
5663,188430.1493550309
1366,199682.57498538453
908,205759.8263806131
15096,343985.4929596882
11770,170566.8341703492
12701,177150.6772697499
9501,504480.60111573606
9346,208041.7381577552
15960,320987.57498607703
8230,160657.07475175074
13843,209718.91392992757
13810,252627.15533453523
15650,194638.6835760442
9974,149552.88939934244
12200,190411.4340578786
538,185437.7978304052
5334,205997.9210151681
14823,120403.07412503395
4817,169175.30361409188
9041,191657.93496116143
4852,229192.83869104763
1503,205703.48430247695
16256,407894.61567447515
14382,190101.27819594965
7248,209566.0560189178
1200,157129.85104369954
3563,171737.0927762213
3681,400580.11746791407
3053,250470.6186246469
4099,216674.12826284126
807,162542.32349157982
4658,271134.7581855231
3535,170066.84899569448
12548,156636.21673281406
5851,170429.68890704293
13736,217919.6061407824
14449,166828.5548037315
3958,345690.0272352039
10727,178752.95431210633
11296,139307.66935727932
13646,262403.6627875369
9599,256488.44639305695
7135,296016.7579290174
5943,351900.1433993234
6766,211198.65587486484
5630,199999.28807685117
13586,200408.43685240447
3507,412036.4198704497
459,243992.91469394008
3582,280672.12919330155
3372,168966.43788222387
13109,243741.15112422168
8160,209085.55542432287
10706,239091.810040737
9104,325313.8265028755
13712,200141.19680822417
9750,427449.0114300526
16248,380514.19749375945
3170,179545.6150163059
12700,224058.5333247342
10601,145930.4139815017
514,193945.1681722242
4010,274661.78970551264
8124,158184.20417568923
10800,176390.23347738455
13628,187929.97503869404
781,154736.24649041164
16156,191179.5378658976
12618,261464.85277989443
9766,165208.0490833228
15987,256092.70836102992
11051,306836.9905105685
7673,219580.05841722127
1245,420119.5410273343
2443,163886.334127388
7413,95648.85613200809
10921,224935.01088140908
12404,328176.39953545475
10714,320700.6020902498
14286,204810.2847813988
13828,317506.9450473819
8926,393283.2652675993
3913,196600.51277705227
5221,220312.1275593527
862,163631.29082338084
13907,137119.130861807
2045,187945.0990575665
13321,201338.07331367244
2762,193323.33876721803
13888,181097.64483037626
13305,385123.98678721645
8487,226292.94937642966
7146,164298.2098669844
13760,242890.09795470105
11958,447376.37370100414
11350,199705.43963831934
5527,243699.67800632946
2872,191768.47490134148
8602,327797.31032363966
3067,295236.69884163386
10435,220695.69077831658
8700,172434.32590842256
10961,214063.28926137986
14305,202519.2509429237
8362,266809.5007625522
4979,158667.31468373758
13581,199234.7938921727
1358,238307.93472783483
13366,309651.4733789117
13539,379613.3254065348
12849,202977.15206717848
525,491933.31710519316
12223,322456.9140877876
16588,259498.6083043095
14663,191194.09517455648
3,145182.68410099694
6615,134725.3953227076
12215,277782.247681844
304,258053.9707746369
13634,231371.7828487435
9208,163037.18197941157
2175,173403.3492585105
250,223143.96181292096
6045,186176.10396360393
10516,158319.6439185876
1573,199817.14099036795
5500,175841.8862863582
15775,166027.0903082139
3198,161647.37219299958
6718,191578.10353456557
4149,187368.79149306368
9627,255195.33219565105
7595,271905.1352224633
4538,197415.13643341183
3555,220914.33458263145
8834,168529.32805317122
16412,171930.67404246033
2767,182459.67685881988
11498,170747.18321696657
178,272890.94608283875
10948,173135.12631018696
13313,332001.53496211604
8065,147985.46888829858
102,141589.97097870798
14428,156738.96404746783
6663,202789.2298907381
10955,408296.9035131696
11364,237962.17213263546
7082,172492.45208547983
7749,440495.919002103
295,169449.96327912365
12266,251942.60811440038
11129,210256.48467358484
826,419769.72310192353
3262,252382.67632714848
15641,328149.0784847711
1662,445354.6031723565
10232,229669.08490186327
6376,179126.75350029458
7817,181934.36526964788
354,192944.62092504784
11379,333677.72265538113
4696,456258.30465714546
13562,464914.18843343796
5436,173260.93884810925
14939,310853.85316285474
14004,190676.96931137136
5916,193068.98923383604
7229,185820.16809644195
9143,160191.60402504174
3440,178805.08830225322
319,176691.0604951502
11683,232136.96825239089
12647,237913.51898164544
12788,157255.4210965398
423,267269.4762824439
5222,206871.43912656582
4855,155859.20162914312
5360,177117.91837052477
9799,180873.0179503757
5526,261474.63919938126
10309,162924.21033836165
2144,411446.3308695148
7191,193702.22835180978
14789,152331.82886521547
13525,161050.18412845777
16422,203987.91645513638
14890,216632.02237633447
2922,217297.07304659844
13416,122251.23423937723
9496,274422.93943253194
7115,328538.4098160653
10623,191284.34671273985
2272,138561.71681258868
3352,318571.55204789323
84,167123.6453540948
2595,245385.25860063866
3531,161671.91168574968
7460,394072.70009779325
9214,260585.22335994453
2790,261188.1823825594
10548,231997.06398498983
9218,176381.89034940154
7435,184320.88930587954
15780,190908.3211752767
7640,210380.55259071605
6223,165350.84593131352
702,237536.06767300985
2111,176784.7131030379
11730,189352.49430383983
9865,256897.7642267779
1885,215358.1203304275
3956,345662.9316060743
16735,124406.39358524061
15264,204240.81654858164
15971,181401.7025291837
5584,223149.39779428925
3934,175406.38842484876
10164,324325.7422726243
13304,196883.3230821912
1985,205224.35018754366
7963,199877.0130990319
14083,260787.5476957707
13140,300995.28953725327
15023,278722.14771502995
13093,216628.26987999372
7407,183849.64609925568
16056,191603.56846213553
751,457279.51234934124
9137,283021.93216775893
5744,448937.7404595393
10884,179742.97201701507
12858,297565.6643094764
13005,305691.0068715208
16714,184316.904842713
1419,248268.67262244725
3771,179280.8577029513
5945,438611.64134610916
16748,246957.677402615
3107,209855.95891112962
1079,186484.4464930829
11705,151297.18709375325
7814,199754.83697239804
5265,237903.1363937577
10520,390693.4115747634
14601,387497.02255672275
6012,197751.55388089843
13079,164188.73084441476
9009,132594.66144257606
4840,173158.74689458433
6270,270332.1831362395
10672,306180.6237860485
4573,148364.34274734632
12118,316275.8982199157
2171,200815.5575652563
6126,310856.2499785517
2836,166484.20957512717
1457,238866.7077508207
5923,214800.4175330894
1813,204110.77383535958
3492,250748.98144378123
1917,292953.4548908126
965,414718.9708943883
15795,150406.2852969808
821,193371.91553492483
4568,177347.69690774457
281,185272.21461573546
1918,241464.21569792248
776,136980.23347003863
210,216709.562670448
10782,173206.30959879397
9653,179593.63358604786
9372,164072.2164808713
6176,146989.23494543566
3969,160913.4220988824
8544,439163.09675251436
5219,223936.03594864422
16488,134162.72145220442
5855,243944.14914216078
4393,381712.8555991222
5770,155623.89953176212
2900,151029.76270152934
6193,309679.267238408
13623,173850.80872034418
16689,177336.88030422994
1027,230412.947473193
672,125840.6692000358
13832,142525.05671961498
2471,196171.17532298272
7742,228310.70554038868
2698,214035.01448364195
9084,168983.9694410024
6075,278152.27324839495
2874,177250.85853674274
13119,149135.7368219799
5010,209208.26371587694
1284,173611.879081934
1151,169010.81269333223
5110,340040.0805436855
11386,184098.43580699884
8019,206113.33081128786
16110,172197.6430729934
16027,269789.95256667695
14902,172102.7908465272
14301,202267.65025140488
2451,261058.68161951329
13596,143368.84560198194
1464,134934.22162637478
7927,455707.80490418826
9638,285171.46416343574
8009,276075.95406042156
11903,158949.4178856421
547,173973.31641521654
11247,187828.90853390773
15928,340469.92531886674
3434,233956.94142034167
1380,179103.99322423886
5994,141725.29986089826
2787,263759.84538321826
14410,300718.56824642676
14876,220419.9020013357
2174,183277.45095291678
2575,302541.4730930396
5812,347188.2699761258
13589,288335.3093151123
9122,142095.15711619233
8159,507174.3912349232
8754,294210.7608818664
9321,220288.39929371665
2083,170195.3637126489
2689,380866.9763291392
2248,180654.4188850932
11649,163000.5001791094
1276,98445.67440668099
5962,148155.24728131443
13012,189311.2679773733
4642,183405.72687089271
179,175383.92665398266
15347,369879.2033419075
3339,160497.48080885678
8166,183846.0264498183
11617,162027.5665409142
4395,237951.90822450403
2183,237113.15346832675
9864,202385.10691907388
1903,467620.73883080354
13451,178712.1175122884
3640,169641.7330616202
16551,192817.599694368
2343,156197.4870262985
10528,230166.70982735886
134,236920.5776061583
13966,314352.40964339505
2366,163638.00526025522
1198,208153.62048832088
12627,103533.17891850864
11623,227912.9678477836
56,284544.31924171885
8843,257633.3057780231
3043,255593.63899314587
16486,302773.20768512983
1241,173517.38590949986
11180,341946.7322904386
1984,183703.44980497888
7364,156858.63723157404
16617,254506.92324357756
9007,315273.86700917507
12953,372431.8451215579
11366,196221.89168022395
16483,206550.6400163964
2326,209095.112908147
14195,141269.01927114872
3484,231752.9580062746
15257,184626.7760456807
11920,256456.9030377801
10353,166734.26276588204
12755,301483.4015073801
6252,176066.914337891
7485,199307.91538728724
12603,206199.50352803813
5281,406830.76696203975
10708,162246.31175047203
12563,163674.5051084641
4592,201743.50263282633
5745,138295.6980652513
14108,190114.4852854076
669,118992.61207679963
7320,264390.6474234345
10258,152632.28332410162
507,205040.85615029186
10365,173068.63689717863
9363,190340.44278206068
13420,190110.28286310082
13248,278012.270724493
9258,219718.83302993176
16455,271096.26789555
6283,178518.50602433804
14979,220933.48873411946
13935,203350.7257252745
14129,202912.23626268096
6254,181571.63772636265
4173,374059.19649661006
4910,266501.65911638073
1297,167059.51493736586
3366,126406.10220324891
6259,143108.99597177465
8723,193346.48885643604
16109,198088.21062837672
3721,192554.79724458774
13453,274678.86005777353
11962,213962.3149178918
12998,157256.71299801336
6886,182390.20134202926
8200,264865.8148890076
51,229780.91889234344
3930,288306.13077246
6310,208632.59375992647
5135,140024.04978666117
7522,310619.5212583258
14940,488785.32278317754
9894,273063.8029617845
7095,230302.32119365447
1770,251995.71553295947
5363,405083.71044133103
11360,272902.71061654435
6542,151148.45405380006
15870,238898.63064248796
217,251473.50404376088
6490,270564.1901842012
6692,318612.10413993325
12617,169192.81603680193
9060,244731.93566249494
12017,189140.03953235288
16750,172036.18036823865
12230,209575.48496221576
2158,193845.06332482313
2981,214303.01100036464
16596,193059.854175266
10618,196592.40479467306
271,223012.66261408906
10817,205346.5881590904
1823,407475.2658646994
9549,154514.75648697
1201,177543.7558136202
2112,227340.94994874566
2951,175895.87030455418
9232,256046.29339140703
3033,315070.38751924713
11002,165488.46815566238
8299,233360.81520561245
15417,196480.41830915931
15612,281383.06812419416
6168,184098.7933795951
13751,193896.25317991697
764,166588.8860818311
1005,389472.4088062907
10740,181170.06280682184
15323,226311.5075951244
9884,122873.84228626765
6185,277437.97054466757
7538,253464.01068071512
6256,205850.93117770235
619,381134.19713070354
1968,218328.06255862102
10762,230948.7341934404
8877,327987.35691708623
2441,196846.28803324405
4974,204237.1751228591
12450,192205.81854958663
15837,204819.51143529304
5260,322050.6303435873
6591,151976.12060452095
11688,265355.7697511252
9940,187851.27312003658
12070,199369.86913722768
12876,142651.87346674403
2385,212922.4609781947
3596,183654.23141986455
13540,129398.98539099401
2077,141853.2297988912
5654,355713.889001536
14029,224206.50849024468
13303,462909.80206338374
15226,161687.24352466335
3330,174165.80509323507
15642,239556.21682923182
16217,339903.3060511431
3894,130617.45043082899
6719,203497.052232665
13013,183202.64323721072
15835,215906.53597984713
10873,378483.9085021235
16379,281136.72995558486
10771,253604.83711918874
5309,212655.9584836502
14227,395261.09706917265
16292,189190.57739916432
13277,209466.74294646693
1731,101389.79817299824
7455,168743.2424090344
1659,179920.9202084416
15806,328845.9908469848
1990,230664.07945773893
7769,301903.71680161176
9694,234634.99439459344
11961,212070.67746096355
13826,303016.08679617854
1691,201631.7582470495
5517,163351.9664326377
2214,204249.06671228234
10449,158960.21085136893
2941,184764.77473954257
5944,167616.28349880094
1555,271106.2333005018
4453,245583.5521882604
5000,278157.6969935017
8905,196909.3835046254
11440,150112.18662510344
419,245960.027531051
4712,142865.48287514353
2094,155881.80371242174
4567,164980.64813578848
10717,192616.77376084626
1248,393618.5974687697
12405,179078.21548784018
8331,351793.5558077855
3113,165507.41128506037
6926,294007.9491167157
6777,429946.53372666234
4060,181133.2513098865
15199,154359.90920531205
9282,184984.62627909915
14094,170230.76505566106
8770,248789.31357645395
1054,356706.6116475497
11363,184620.71176977924
4800,159772.07462391985
7620,105277.68949919466
9101,166845.479624488
13600,376705.6349831319
2893,199108.80798761442
5347,179830.7748758239
12096,109083.97400261043
16333,263357.27411416307
16432,318681.7600973607
3513,113352.50288755007
8690,195495.70731731984
7266,166759.83270092832
3472,165229.89055751334
12952,221544.5874670575
2774,205836.83223629792
607,201217.14604080192
8220,270154.6514690664
8071,163247.96188278
7091,277679.9108318833
1805,329028.19379888615
13103,277206.0911666514
12622,172638.49114787433
9461,116021.8619540435
7759,127589.89264421689
4256,180692.52001915142
9093,191677.483701285
6033,287340.3978401991
7734,169974.0739467334
12368,401734.8866433964
11740,215743.7535844852
9907,172201.30025036127
12398,287131.4622590618
2882,226195.26209099928
5091,173679.3721680392
5953,292368.7529134807
5707,350302.02388649667
7813,198588.64313070022
6463,177229.95371856735
5405,170307.09646241245
7543,178892.801414691
13702,265194.37412231596
5538,240633.002581656
6762,117742.16860131135
9416,187427.93958813694
10415,329490.67182765756
13273,213307.0589608806
4884,170452.1034050194
3438,295070.5602061559
2215,184105.02972459578
2340,221428.42718038842
3950,322203.03001561714
